0.5270	0.0176	0.0293	0.0117	-0.0234	0.0029	0.0205	-0.0176	-0.0234	0.0000	0.0117	0.0117	0.0117
0.5304	0.0176	0.0293	0.0117	-0.0234	0.0029	0.0205	-0.0176	-0.0234	0.0000	0.0117	0.0117	0.0117
0.5338	0.0176	0.0293	0.0117	-0.0234	0.0029	0.0205	-0.0176	-0.0234	0.0000	0.0117	0.0117	0.0117
0.5372	0.0176	0.0293	0.0117	-0.0234	0.0029	0.0205	-0.0117	-0.0234	0.0000	0.0117	0.0117	0.0117
0.5405	0.0176	0.0293	0.0117	-0.0234	0.0029	0.0205	-0.0117	-0.0234	0.0000	0.0176	0.0117	0.0117
0.5439	0.0117	0.0293	0.0176	-0.0205	-0.0029	0.0234	-0.0117	-0.0234	-0.0059	0.0234	0.0117	0.0117
0.5473	0.0117	0.0293	0.0176	-0.0205	-0.0029	0.0234	-0.0117	-0.0234	0.0000	0.0234	0.0117	0.0117
0.5507	0.0117	0.0293	0.0176	-0.0205	-0.0029	0.0234	-0.0117	-0.0176	0.0059	0.0176	0.0117	0.0117
0.5541	0.0117	0.0293	0.0176	-0.0205	-0.0029	0.0234	-0.0117	-0.0176	0.0117	0.0117	0.0117	0.0117
0.5574	0.0117	0.0293	0.0176	-0.0205	-0.0029	0.0234	-0.0117	-0.0176	0.0059	0.0117	0.0117	0.0117
0.5608	0.0117	0.0234	0.0117	-0.0176	0.0000	0.0176	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0117
0.5642	0.0117	0.0234	0.0117	-0.0176	0.0000	0.0176	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0117
0.5676	0.0117	0.0234	0.0117	-0.0176	0.0000	0.0176	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0117
0.5709	0.0117	0.0234	0.0117	-0.0176	0.0000	0.0176	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0117
0.5743	0.0117	0.0234	0.0117	-0.0176	0.0000	0.0176	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0117
0.5777	0.0117	0.0234	0.0117	-0.0176	0.0000	0.0176	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0117
0.5811	0.0117	0.0234	0.0117	-0.0176	0.0000	0.0176	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0117
0.5845	0.0117	0.0234	0.0117	-0.0176	0.0000	0.0176	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0117
0.5878	0.0117	0.0234	0.0117	-0.0176	0.0000	0.0176	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0117
0.5912	0.0117	0.0234	0.0117	-0.0176	0.0000	0.0176	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0117
0.5946	0.0117	0.0234	0.0117	-0.0176	0.0000	0.0176	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0117
0.5980	0.0117	0.0234	0.0117	-0.0176	0.0000	0.0176	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0117
0.6014	0.0117	0.0234	0.0117	-0.0176	0.0000	0.0176	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0117
0.6047	0.0117	0.0176	0.0059	-0.0146	0.0029	0.0117	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0059
0.6081	0.0117	0.0176	0.0059	-0.0146	0.0029	0.0117	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0059
0.6115	0.0117	0.0176	0.0059	-0.0146	0.0029	0.0117	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0059
0.6149	0.0117	0.0176	0.0059	-0.0146	0.0029	0.0117	-0.0117	-0.0176	0.0000	0.0117	0.0117	0.0059
0.6182	0.0117	0.0176	0.0059	-0.0146	0.0029	0.0117	-0.0117	-0.0117	0.0000	0.0059	0.0117	0.0059
0.6216	0.0117	0.0176	0.0059	-0.0146	0.0029	0.0117	-0.0117	-0.0117	0.0000	0.0059	0.0059	0.0059
0.6250	0.0117	0.0176	0.0059	-0.0146	0.0029	0.0117	-0.0117	-0.0117	0.0000	0.0059	0.0059	0.0059
0.6284	0.0117	0.0176	0.0059	-0.0146	0.0029	0.0117	-0.0117	-0.0117	0.0000	0.0059	0.0059	0.0059
0.6318	0.0059	0.0176	0.0117	-0.0117	-0.0029	0.0146	-0.0117	-0.0117	0.0000	0.0059	0.0059	0.0059
0.6351	0.0117	0.0176	0.0059	-0.0146	0.0029	0.0117	-0.0117	-0.0117	0.0000	0.0059	0.0059	0.0059
0.6385	0.0117	0.0176	0.0059	-0.0146	0.0029	0.0117	-0.0059	-0.0117	0.0000	0.0059	0.0059	0.0059
0.6419	0.0059	0.0176	0.0117	-0.0117	-0.0029	0.0146	-0.0059	-0.0117	0.0000	0.0059	0.0059	0.0059
0.6453	0.0059	0.0176	0.0117	-0.0117	-0.0029	0.0146	-0.0059	-0.0117	0.0000	0.0059	0.0059	0.0059
0.6486	0.0059	0.0176	0.0117	-0.0117	-0.0029	0.0146	-0.0059	-0.0117	0.0000	0.0059	0.0059	0.0059
0.6520	0.0059	0.0176	0.0117	-0.0117	-0.0029	0.0146	-0.0059	-0.0117	0.0000	0.0059	0.0059	0.0059
0.6554	0.0059	0.0176	0.0117	-0.0117	-0.0029	0.0146	-0.0059	-0.0117	0.0000	0.0059	0.0059	0.0059
0.6588	0.0059	0.0176	0.0117	-0.0117	-0.0029	0.0146	-0.0059	-0.0117	0.0000	0.0059	0.0059	0.0059
0.6622	0.0059	0.0117	0.0059	-0.0088	0.0000	0.0088	-0.0059	-0.0117	0.0000	0.0059	0.0117	0.0059
0.6655	0.0059	0.0117	0.0059	-0.0088	0.0000	0.0088	-0.0059	-0.0117	0.0000	0.0059	0.0176	0.0059
0.6689	0.0059	0.0117	0.0059	-0.0088	0.0000	0.0088	-0.0059	-0.0117	0.0000	0.0059	0.0176	0.0059
0.6723	0.0059	0.0117	0.0059	-0.0088	0.0000	0.0088	-0.0059	-0.0117	0.0000	0.0059	0.0176	0.0059
0.6757	0.0059	0.0117	0.0059	-0.0088	0.0000	0.0088	-0.0059	-0.0117	0.0000	0.0059	0.0176	0.0059
